B003UPE4WC|The Oxford Murders|3.4|Suspense, Horror, Adventure|A woman is murdered in Oxford. Her body is discovered by two men a prestigious professor and a young graduate student who quickly realize that this is the first of a series of murders all of which are announced by the murderer with strange mathematical symbols.
B000IBUIS0|NA|NA|NA|NA
B006H06CFO|Answers to Nothing|3.8|Suspense, Drama, Romance|Starring Dane Cook Answers to Nothing tells the interweaving stories of several Los Angelenos trying to do the right thing against the backdrop of a missing girl case.
B001ENNJSC|It's Always Sunny in Philadelphia|4.8|Comedy|Four young friends with big egos and arrogant attitudes are the proprietors of an Irish bar in Philadelphia.
B004AUGJS8|All Good Things|4.1|Suspense, Drama, Action, Romance|HD. Ryan Gosling stars as the heir to a real estate dynasty who is suspected of murdering his wife in this chilling psychological thriller.
B004BN7CGW|NOVA scienceNOW|4.3|Documentary, Special Interest|The fourth season of NOVA scienceNOW is packed with provocative new stories from the frontlines of science technology and medicine.
B004TJRCU4|The Killing|4.8|Suspense, Drama|From the network that brought you Mad Men and The Walking Dead comes an addictive crime drama with dark twists. The Killing AMC's newest original series tracks the murder of a Seattle teenager and the gripping investigation it sparks.
B004KKA0YC|Confessions: Animal Hoarding|3.8|Documentary, Special Interest|Go inside the minds of those suffering from a serious psychological condition--animal hoarding. From a household with 87 dogs and no financial support to a man driven to depression because of his herd of feral dogs to a woman who spends thousands upon thousands of dollars on vet bills--Confessions: Animal Hoarding will show you how compassion can turn into obsession.
B002T33I64|Sesame Street|4.8|Comedy, Kids, Fantasy, Adventure, Arts, Entertainment, and Culture, Music Videos and Concerts|They're back!  All of your Sesame Street friends have returned in a collection of 12 episodes from Season 36.  Join them as they learn about the importance of eating healthy and exercising.  Join Elmo and Zoe as they play the Healthy Foods Name Game Telly and Baby Bear as they make up new stories and Big Bird as he learns what it's like to be small!  Throughout the episodes enjoy guest appearances from celebrities including Alicia Keys Shirley Jones Larry King and Lang Lang. Sesame Street is brought to you by Sesame Workshop the nonprofit educational organization that's making a meaningful difference in children's lives worldwide by addressing their critical developmental needs.
B0099JKR6U|Sons of Anarchy|4.9|Suspense, Drama, Action|FX's original series Sons of Anarchy is an adrenalized drama with darkly comedic undertones that explores a notorious outlaw motorcycle club's (MC) desire to protect its livelihood while ensuring that their simple sheltered town of Charming California remains exactly that Charming.
B0012H0DBG|Californication|4.6|Comedy, Drama|Hank is dismayed that Karen is engaged and takes a gig as an L.A. blogger.
B004520KTU|No Ordinary Family|4.6|Science Fiction, Comedy, Drama, Action|The Powell Family is about to go from ordinary to extraordinary in a single bound. When Jim (Michael Chiklis) and Stephanie Powell (Julie Benz) take their kids on a family trip to the Amazon they get way more than they bargained for.
B007L8N42A|South Park|4.8|Animation, Comedy|Come on down to South Park and join the boys in the uncensored sixteenth season as they hunt down the mythical Jewpacabra ‘sketti wrestle with reality stars and go jackin’ it in San Diego. For them it's all part of growing up in South Park.
B007WPLZAK|Birdsong|4.4|Historical, Drama, Romance, Military and War|Epic love story set against the First World War based on Sebastian Faulks' novel about a soldier who finds himself fighting in the area where he had an illicit affair before the war.
B003IHWLO0|The Wild and Wonderful Whites of West Virginia  (Tribeca Festival Premiere)|4.6|Documentary, Special Interest|From Executive Producer Johnny Knoxville this edgy and often hilarious look at a dying breed of American outcasts exposes the corruption poverty and West Virginia's environmentally and culturally devastating coal mining culture.
B001N4PPWK|Leverage|4.8|Suspense, Drama, Action|A highly skilled team forms to settle scores against those who use power and wealth to victimize others. The team is Nate Ford (the brains) Sophie Devereaux (the grifter) Eliot Spencer (the hitter) Alec Hardison (the hacker) and Parker (the thief).
B003627X4U|IMAX: Under the Sea|4.4|Documentary, Special Interest|Narrated by Jim Carrey “Under the Sea” offers an inspirational and entertaining way to explore the unique beauty of this rarely seen realm.
B002L4BQ42|Mad Men|4.9|Drama|Season 3 of the groundbreaking series from AMC that critics are calling one of TV's best-ever dramas is now available for digital download.
B002QNBRYM|Californication|4.7|Comedy, Drama|This season on Californication Hank Moody's life like the economy is officially turned upside down. The lack of writing assignments forces him to get a "real" job as a college professor while trying to keep wild child Becca on the straight and narrow with Karen still working in New York. Can he learn to keep "regular" hours and inspire the next generation of scribes? First he'll have to stay on the right side of the dean of students the dean's wife and a teacher's assistant who's immune to his charms... Meanwhile Charlie's returned to the mainstream -- he's ditched the porn world for a job at a legitimate agency. His only problem is a boss/agency head who's more interested in him than her clients (hello Rick Springfield!). It would all be manageable with Marcy by his side but she's still bitter over his affair and is even back on the dating scene which is further complicated since the two are platonically sharing the house - who can afford a divorce in a recession?
B00332YHLU|Curious George|4.9|Animation, Kids|The second season finds George going for a space walk; creating a super hat from craft supplies; and figuring out how to count to 25 in order to win Steve's Ultra Extreme Hopscotch Challenge.
B003TJUEOQ|Maurice Sendak's Little Bear|4.8|Animation, Kids, Fantasy, Adventure|In season 2 Little Bear Mother & Father Bear Emily Cat Owl and their friends go on amazing adventures and imaginary journeys and enjoy everyday wonders like picking blueberries watching snow fall and awaiting spring's arrival.
B004CAGDQO|Keeping Up Appearances|4.8|Comedy|Hyancinth Bucket has turned being a snob into an art form her surname is pronounced 'Bouquet' don't you know and her family don't help. Her long-suffering husband Richard keeps his head down and does his best to live with her domineering ways. But Hyacinth's a determined lady with one mission in life - to impress.
B000WDS04I|How I Met Your Mother|4.8|Comedy, Romance|HOW I MET YOUR MOTHER is a comedy about Ted and how he fell in love.
B0044BY98K|Monsters|3.2|Science Fiction, Suspense, Horror, Drama, Arthouse, Adventure, Romance|Two strangers must travel through a land overrun by alien beings.
B0050SUMUU|Even the Rain (English Subtitled)|4.6|Drama, Historical|A Spanish film crew goes to Bolivia to shoot a revisionist historical drama exposing the exploitation by Christopher Columbus of the indigenous people. In the midst of production riots break out over the privatization of the city's water supply.
B005PK5KP0|Prohibition: A Film by Ken Burns and Lynn Novick|4.8|Documentary, Special Interest|Experience the rise rule and fall of the 18th Amendment to the U.S. Constitution in Ken Burns and Lynn Novick's PROHIBITION.
B008R6LI0U|Scooby-Doo! Mystery Incorporated|4.8|Comedy, Animation, Horror, Drama, Kids, Fantasy, Adventure|Fred Daphne Velma Shaggy and Scooby-Doo continue to solve mysteries in the spooky town of Crystal Cove a tourist hotspot that boasts a long history of ghostly sightings werewolves and glowing deep sea divers.
B002IVNLKA|World's Greatest Dad|4.3|Comedy, Drama|In the wake of a freak accident Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame fortune and popularity if he can only live with the knowledge of how he got there.
B0098VVOGG|Hoarders|4.5|Drama, Documentary|Emmy Award-nominated Hoarders (Season 6) on A&E continues to follow extreme hoarders whose mental disorder creates an obsessive need to collect things even if the items are worthless. Desperately in need of help hoarders often face eviction loss of their children or divorce. This season experts attempt to spend 24 hours in each house.
B009FZFONO|The Walking Dead|4.8|Suspense, Horror, Drama, Action|AMC's "The Walking Dead" the most watched drama in basic cable history returns for a thrilling new season. In this desolate world Rick and his band of survivors must not only fight the dead but face a whole new fear: the living.
